text,label
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: itching (itching), fatigue (fatigue), lethargy (lethargy), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: itching (itching), fatigue (fatigue), lethargy (lethargy), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: fatigue (fatigue), lethargy (lethargy), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: itching (itching), lethargy (lethargy), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: itching (itching), fatigue (fatigue), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: itching (itching), fatigue (fatigue), lethargy (lethargy), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: itching (itching), fatigue (fatigue), lethargy (lethargy), yellowish skin (yellowish skin), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: itching (itching), fatigue (fatigue), lethargy (lethargy), yellowish skin (yellowish skin), dark urine (dark urine), abdominal pain (abdominal pain), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: itching (itching), fatigue (fatigue), lethargy (lethargy), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: itching (itching), fatigue (fatigue), lethargy (lethargy), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: fatigue (fatigue), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: fatigue (fatigue), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), yellowing of eyes (yellowing of eyes), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), yellowing of eyes (yellowing of eyes), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: fatigue (fatigue), nausea (nausea), loss of appetite (loss of appetite), yellowing of eyes (yellowing of eyes), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: fatigue (fatigue), yellowish skin (yellowish skin), loss of appetite (loss of appetite), yellowing of eyes (yellowing of eyes), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: fatigue (fatigue), yellowish skin (yellowish skin), nausea (nausea), yellowing of eyes (yellowing of eyes), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: fatigue (fatigue), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: fatigue (fatigue), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), yellowing of eyes (yellowing of eyes).",Hepatitis C
"Bệnh nhân có các triệu chứng: fatigue (fatigue), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), yellowing of eyes (yellowing of eyes), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: fatigue (fatigue), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), yellowing of eyes (yellowing of eyes), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Hepatitis D
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Hepatitis D
"Bệnh nhân có các triệu chứng: joint pain (joint pain), fatigue (fatigue), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Hepatitis D
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Hepatitis D
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Hepatitis D
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Hepatitis D
